Date,Weekly_Sales,Store,Temperature,CPI,Unemployment
2010-04-30,457899.64,36,70.9,209.170772,8.464
2010-05-07,489372.02,36,75.56,209.1215867,8.464
2010-05-14,476733.74,36,77.53,209.118536,8.464
2010-05-21,474917.98,36,77.34,209.3922937,8.464
2010-05-28,447050.42,36,80.87,209.6660514,8.464
2010-06-04,471088.88,36,79.93,209.9398091,8.464
2010-06-11,467711.18,36,82.3,210.2135668,8.464
2010-06-18,485694.72,36,84.37,210.2108417,8.464
2010-06-25,434879.87,36,84.14,210.0975233,8.464
2010-07-02,434252.15,36,81.85,209.984205,8.36
2010-07-09,471713.59,36,81.74,209.8708867,8.36
2010-07-16,466962.04,36,84.43,209.8630532,8.36
2010-07-23,452021.2,36,82.6,209.9958663,8.36
2010-07-30,432451.91,36,81.88,210.1286794,8.36
2010-08-06,467442.94,36,85.49,210.2614925,8.36
2010-08-13,470436.8,36,86.06,210.3943056,8.36
2010-08-20,437949.9,36,85.54,210.3617581,8.36
2010-08-27,412050.73,36,84.62,210.3292106,8.36
2010-09-03,431294.45,36,82.29,210.2966631,8.36
2010-09-10,434471.38,36,80.58,210.2641156,8.36
2010-09-17,454694.21,36,82.1,210.2924504,8.36
2010-09-24,419348.59,36,79.17,210.3664469,8.36
2010-10-01,422169.47,36,74.66,210.4404433,8.476
2010-10-08,444351.61,36,66.34,210.5144398,8.476
2010-10-15,453308.15,36,71.57,210.5805944,8.476
2010-10-22,424956.3,36,72.24,210.6271444,8.476
2010-10-29,392654.26,36,76.22,210.6736944,8.476
2010-11-05,405860.37,36,62.72,210.7202444,8.476
2010-11-12,425804.8,36,61.97,210.7667944,8.476
2010-11-19,411615.71,36,56.73,210.65429,8.476
2010-11-26,408891.49,36,67.73,210.5152765,8.476
2010-12-03,360266.09,36,54.44,210.376263,8.476
2010-12-10,404545.03,36,51.83,210.2372494,8.476
2010-12-17,410214.7,36,56.73,210.1787224,8.476
2010-12-24,422093.59,36,59.1,210.1805602,8.476
2010-12-31,359310.65,36,52.88,210.182398,8.476
2011-01-07,384659.85,36,54.11,210.1842358,8.395
2011-01-14,410497.73,36,42.87,210.2379731,8.395
2011-01-21,399191.05,36,51.18,210.6031072,8.395
2011-01-28,372174.12,36,48.74,210.9682412,8.395
2011-02-04,417521.7,36,46.68,211.3333753,8.395
2011-02-11,401501.2,36,41.16,211.6985093,8.395
2011-02-18,427175.03,36,57.48,212.0063522,8.395
2011-02-25,380279.44,36,67.73,212.2912786,8.395
2011-03-04,402579.84,36,64.55,212.576205,8.395
2011-03-11,407506.78,36,59.15,212.8611313,8.395
2011-03-18,431412.22,36,64.9,213.1096787,8.395
2011-03-25,390732.02,36,71.07,213.3436744,8.395
2011-04-01,385672.11,36,67.31,213.5776701,8.3
2011-04-08,428727.61,36,69.39,213.8116658,8.3
2011-04-15,414986.54,36,73.25,214.026217,8.3
2011-04-22,374574.72,36,74.57,214.1921572,8.3
2011-04-29,340708.78,36,76.1,214.3580974,8.3
2011-05-06,393401.4,36,69.56,214.5240376,8.3
2011-05-13,395316.65,36,76.73,214.6899778,8.3
2011-05-20,376183.44,36,73.02,214.465412,8.3
2011-05-27,348655.2,36,81.28,214.2408462,8.3
2011-06-03,373703.95,36,82.96,214.0162805,8.3
2011-06-10,374182.04,36,82.41,213.7917147,8.3
2011-06-17,394645.25,36,84.43,213.7481256,8.3
2011-06-24,360009.94,36,83.95,213.8402689,8.3
2011-07-01,354270.77,36,85.33,213.9324122,8.177
2011-07-08,377464.62,36,84.71,214.0245556,8.177
2011-07-15,385631.48,36,85.63,214.1083654,8.177
2011-07-22,361311.41,36,83.31,214.1713416,8.177
2011-07-29,354361.08,36,84.99,214.2343177,8.177
2011-08-05,381017.75,36,86.71,214.2972939,8.177
2011-08-12,380188.69,36,87.64,214.3602701,8.177
2011-08-19,373267.58,36,87.24,214.4239935,8.177
2011-08-26,344964.2,36,86.02,214.4878416,8.177
2011-09-02,350276.29,36,87.5,214.5516896,8.177
2011-09-09,352960.64,36,77.94,214.6155376,8.177
2011-09-16,343108.12,36,82.06,214.7934111,8.177
2011-09-23,322405.13,36,78.35,215.1233185,8.177
2011-09-30,314910.37,36,81.52,215.4532259,8.177
2011-10-07,346137.87,36,71.2,215.7831333,7.716
2011-10-14,342076.99,36,74.16,216.0885258,7.716
2011-10-21,328633.34,36,67.89,216.2468287,7.716
2011-10-28,306193.81,36,71.31,216.4051315,7.716
2011-11-04,313387.11,36,58.97,216.5634344,7.716
2011-11-11,328498.92,36,63.5,216.7217373,7.716
2011-11-18,332901.94,36,66.28,216.9395861,7.716
2011-11-25,332811.55,36,66.41,217.1812533,7.716
2011-12-02,293350.51,36,53.57,217.4229206,7.716
2011-12-09,312298.37,36,50.64,217.6645878,7.716
2011-12-16,341503.92,36,58.31,217.8781339,7.716
2011-12-23,325262.46,36,55.41,218.0541851,7.716
2011-12-30,287425.22,36,48.26,218.2302364,7.716
2012-01-06,329467.82,36,57.18,218.4062876,7.244
2012-01-13,325976.34,36,56.28,218.5823389,7.244
2012-01-20,330927.21,36,58.9,218.6755292,7.244
2012-01-27,301444.94,36,62.73,218.7687195,7.244
2012-02-03,310982.87,36,61.33,218.8619099,7.244
2012-02-10,335741.9,36,54.49,218.9551002,7.244
2012-02-17,326316.73,36,54.38,219.1148297,7.244
2012-02-24,313270.45,36,62.21,219.3244636,7.244
2012-03-02,315396.72,36,64.54,219.5340975,7.244
2012-03-09,318674.93,36,63.19,219.7437314,7.244
2012-03-16,335345.82,36,67.48,219.8956335,7.244
2012-03-23,317872.51,36,69.18,219.9705599,7.244
2012-03-30,304144.9,36,70.48,220.0454862,7.244
2012-04-06,331026.11,36,73.95,220.1204125,6.989
2012-04-13,339407.94,36,72.54,220.1953389,6.989
2012-04-20,323915.32,36,70.87,220.2483937,6.989
2012-04-27,308389.82,36,70.06,220.3014485,6.989
2012-05-04,312467.52,36,77.17,220.3545033,6.989
2012-05-11,330518.34,36,76.55,220.4075581,6.989
2012-05-18,324801.13,36,73.7,220.4252149,6.989
2012-05-25,306098.17,36,78.94,220.4287124,6.989
2012-06-01,306005.53,36,80.74,220.4322099,6.989
2012-06-08,338273.38,36,81.5,220.4357073,6.989
2012-06-15,333146.88,36,82.15,220.4494148,6.989
2012-06-22,306411.01,36,80.4,220.4886472,6.989
2012-06-29,291530.43,36,86.68,220.5278796,6.989
2012-07-06,306578.89,36,81.52,220.567112,6.623
2012-07-13,298337.41,36,78.15,220.6063444,6.623
2012-07-20,303289.55,36,81.76,220.6148749,6.623
2012-07-27,279643.43,36,84.0,220.6234054,6.623
2012-08-03,304989.97,36,85.56,220.6319358,6.623
2012-08-10,298947.51,36,84.41,220.6404663,6.623
2012-08-17,314607.22,36,85.89,220.7199609,6.623
2012-08-24,282545.55,36,81.26,220.8526787,6.623
2012-08-31,282647.48,36,84.79,220.9853964,6.623
2012-09-07,293728.57,36,84.19,221.1181142,6.623
2012-09-14,301893.63,36,78.16,221.2601207,6.623
2012-09-21,293804.45,36,75.98,221.4578604,6.623
2012-09-28,270677.98,36,79.49,221.6556,6.623
2012-10-05,277137.86,36,73.57,221.8533396,6.228
2012-10-12,300236.85,36,71.28,222.0510793,6.228
2012-10-19,287360.05,36,74.06,222.0951719,6.228
2012-10-26,272489.41,36,74.39,222.1136566,6.228
2010-02-05,536006.73,37,45.97,209.8529663,8.554
2010-02-12,529852.7,37,46.11,209.9970208,8.554
2010-02-19,510382.5,37,45.66,210.0451024,8.554
2010-02-26,513615.82,37,50.87,210.0771885,8.554
2010-03-05,519255.68,37,51.33,210.1092746,8.554
2010-03-12,513015.35,37,61.96,210.1413607,8.554
2010-03-19,460020.74,37,59.56,209.9803208,8.554
2010-03-26,515777.97,37,55.76,209.7870932,8.554
2010-04-02,540189.7,37,63.43,209.5938656,8.464
2010-04-09,513327.55,37,68.54,209.400638,8.464
2010-04-16,524544.83,37,66.74,209.2691428,8.464
2010-04-23,527019.78,37,68.03,209.2199574,8.464
2010-04-30,517850.83,37,70.9,209.170772,8.464
2010-05-07,543234.77,37,75.56,209.1215867,8.464
2010-05-14,505196.08,37,77.53,209.118536,8.464
2010-05-21,510494.7,37,77.34,209.3922937,8.464
2010-05-28,532241.22,37,80.87,209.6660514,8.464
2010-06-04,479195.02,37,79.93,209.9398091,8.464
2010-06-11,481915.11,37,82.3,210.2135668,8.464
2010-06-18,505761.62,37,84.37,210.2108417,8.464
2010-06-25,485419.39,37,84.14,210.0975233,8.464
2010-07-02,498292.53,37,81.85,209.984205,8.36
2010-07-09,502456.04,37,81.74,209.8708867,8.36
2010-07-16,485150.01,37,84.43,209.8630532,8.36
2010-07-23,491998.12,37,82.6,209.9958663,8.36
2010-07-30,487912.95,37,81.88,210.1286794,8.36
2010-08-06,508576.62,37,85.49,210.2614925,8.36
2010-08-13,491815.83,37,86.06,210.3943056,8.36
2010-08-20,486930.72,37,85.54,210.3617581,8.36
2010-08-27,512157.25,37,84.62,210.3292106,8.36
2010-09-03,510427.53,37,82.29,210.2966631,8.36
2010-09-10,510296.07,37,80.58,210.2641156,8.36
2010-09-17,501251.4,37,82.1,210.2924504,8.36
2010-09-24,494265.48,37,79.17,210.3664469,8.36
2010-10-01,529877.93,37,74.66,210.4404433,8.476
2010-10-08,524483.65,37,66.34,210.5144398,8.476
2010-10-15,498925.86,37,71.57,210.5805944,8.476
2010-10-22,510425.4,37,72.24,210.6271444,8.476
2010-10-29,514485.9,37,76.22,210.6736944,8.476
2010-11-05,539683.42,37,62.72,210.7202444,8.476
2010-11-12,517546.69,37,61.97,210.7667944,8.476
2010-11-19,518124.16,37,56.73,210.65429,8.476
2010-11-26,518220.72,37,67.73,210.5152765,8.476
2010-12-03,508213.14,37,54.44,210.376263,8.476
2010-12-10,511207.52,37,51.83,210.2372494,8.476
2010-12-17,534285.21,37,56.73,210.1787224,8.476
2010-12-24,576809.92,37,59.1,210.1805602,8.476
2010-12-31,460331.7,37,52.88,210.182398,8.476
2011-01-07,542464.02,37,54.11,210.1842358,8.395
2011-01-14,525616.9,37,42.87,210.2379731,8.395
2011-01-21,526486.82,37,51.18,210.6031072,8.395
2011-01-28,513672.36,37,48.74,210.9682412,8.395
2011-02-04,583835.18,37,46.68,211.3333753,8.395
2011-02-11,522514.32,37,41.16,211.6985093,8.395
2011-02-18,536840.69,37,57.48,212.0063522,8.395
2011-02-25,514758.19,37,67.73,212.2912786,8.395
2011-03-04,527572.25,37,64.55,212.576205,8.395
2011-03-11,505610.4,37,59.15,212.8611313,8.395
2011-03-18,478503.06,37,64.9,213.1096787,8.395
2011-03-25,522105.93,37,71.07,213.3436744,8.395
2011-04-01,534578.78,37,67.31,213.5776701,8.3
2011-04-08,543703.16,37,69.39,213.8116658,8.3
2011-04-15,543775.87,37,73.25,214.026217,8.3
2011-04-22,526434.37,37,74.57,214.1921572,8.3
2011-04-29,502918.18,37,76.1,214.3580974,8.3
2011-05-06,547513.3,37,69.56,214.5240376,8.3
2011-05-13,511871.63,37,76.73,214.6899778,8.3
2011-05-20,533564.42,37,73.02,214.465412,8.3
2011-05-27,507086.75,37,81.28,214.2408462,8.3
2011-06-03,500381.23,37,82.96,214.0162805,8.3
2011-06-10,509647.25,37,82.41,213.7917147,8.3
2011-06-17,525132.36,37,84.43,213.7481256,8.3
2011-06-24,509276.22,37,83.95,213.8402689,8.3
2011-07-01,517021.3,37,85.33,213.9324122,8.177
2011-07-08,489059.93,37,84.71,214.0245556,8.177
2011-07-15,498749.62,37,85.63,214.1083654,8.177
2011-07-22,505543.53,37,83.31,214.1713416,8.177
2011-07-29,504974.95,37,84.99,214.2343177,8.177
2011-08-05,510787.46,37,86.71,214.2972939,8.177
2011-08-12,502504.39,37,87.64,214.3602701,8.177
2011-08-19,506897.98,37,87.24,214.4239935,8.177
2011-08-26,527947.21,37,86.02,214.4878416,8.177
2011-09-02,530367.83,37,87.5,214.5516896,8.177
2011-09-09,506273.74,37,77.94,214.6155376,8.177
2011-09-16,513341.94,37,82.06,214.7934111,8.177
2011-09-23,516556.94,37,78.35,215.1233185,8.177
2011-09-30,516402.1,37,81.52,215.4532259,8.177
2011-10-07,522816.85,37,71.2,215.7831333,7.716
2011-10-14,513636.01,37,74.16,216.0885258,7.716
2011-10-21,522784.33,37,67.89,216.2468287,7.716
2011-10-28,517355.44,37,71.31,216.4051315,7.716
2011-11-04,555925.6,37,58.97,216.5634344,7.716
2011-11-11,501268.78,37,63.5,216.7217373,7.716
2011-11-18,527495.09,37,66.28,216.9395861,7.716
2011-11-25,522554.04,37,66.41,217.1812533,7.716
2011-12-02,527117.81,37,53.57,217.4229206,7.716
2011-12-09,537224.52,37,50.64,217.6645878,7.716
2011-12-16,533905.67,37,58.31,217.8781339,7.716
2011-12-23,605791.46,37,55.41,218.0541851,7.716
2011-12-30,451327.61,37,48.26,218.2302364,7.716
2012-01-06,558343.57,37,57.18,218.4062876,7.244
2012-01-13,546221.4,37,56.28,218.5823389,7.244
2012-01-20,543894.07,37,58.9,218.6755292,7.244
2012-01-27,514116.58,37,62.73,218.7687195,7.244
2012-02-03,555424.24,37,61.33,218.8619099,7.244
2012-02-10,527041.46,37,54.49,218.9551002,7.244
2012-02-17,541071.29,37,54.38,219.1148297,7.244
2012-02-24,518696.89,37,62.21,219.3244636,7.244
2012-03-02,525559.17,37,64.54,219.5340975,7.244
2012-03-09,535937.25,37,63.19,219.7437314,7.244
2012-03-16,484588.34,37,67.48,219.8956335,7.244
2012-03-23,520887.23,37,69.18,219.9705599,7.244
2012-03-30,533734.94,37,70.48,220.0454862,7.244
2012-04-06,564848.78,37,73.95,220.1204125,6.989
2012-04-13,506973.17,37,72.54,220.1953389,6.989
2012-04-20,523483.19,37,70.87,220.2483937,6.989
2012-04-27,528807.45,37,70.06,220.3014485,6.989
2012-05-04,535311.64,37,77.17,220.3545033,6.989
2012-05-11,527983.04,37,76.55,220.4075581,6.989
2012-05-18,534847.96,37,73.7,220.4252149,6.989
2012-05-25,540625.79,37,78.94,220.4287124,6.989
2012-06-01,531811.85,37,80.74,220.4322099,6.989
2012-06-08,528940.78,37,81.5,220.4357073,6.989
2012-06-15,508573.16,37,82.15,220.4494148,6.989
2012-06-22,484032.75,37,80.4,220.4886472,6.989
2012-06-29,508309.81,37,86.68,220.5278796,6.989
2012-07-06,519498.32,37,81.52,220.567112,6.623
2012-07-13,506005.47,37,78.15,220.6063444,6.623
2012-07-20,503744.56,37,81.76,220.6148749,6.623
2012-07-27,514489.17,37,84.0,220.6234054,6.623
2012-08-03,521959.28,37,85.56,220.6319358,6.623
2012-08-10,500964.59,37,84.41,220.6404663,6.623
2012-08-17,509633.71,37,85.89,220.7199609,6.623
2012-08-24,522665.04,37,81.26,220.8526787,6.623
2012-08-31,538344.1,37,84.79,220.9853964,6.623
2012-09-07,526838.14,37,84.19,221.1181142,6.623
2012-09-14,514651.74,37,78.16,221.2601207,6.623
2012-09-21,521320.98,37,75.98,221.4578604,6.623
2012-09-28,527953.14,37,79.49,221.6556,6.623
2012-10-05,546122.37,37,73.57,221.8533396,6.228
2012-10-12,521810.75,37,71.28,222.0510793,6.228
2012-10-19,551969.1,37,74.06,222.0951719,6.228
2012-10-26,534738.43,37,74.39,222.1136566,6.228
2010-02-05,358496.14,38,49.47,126.4420645,11.218499999999999
2010-02-12,342214.9,38,47.87,126.4962581,11.218499999999999
2010-02-19,327237.92,38,54.83,126.5262857,11.218499999999999
2010-02-26,334222.73,38,50.23,126.5522857,11.218499999999999
2010-03-05,372239.89,38,53.77,126.5782857,11.218499999999999
2010-03-12,342023.92,38,50.11,126.6042857,11.218499999999999
2010-03-19,333025.47,38,59.57,126.6066452,11.218499999999999
2010-03-26,335858.11,38,60.06,126.6050645,11.218499999999999
2010-04-02,368929.55,38,59.84,126.6034839,11.218499999999999
2010-04-09,341630.46,38,59.25,126.6019032,11.218499999999999
2010-04-16,337723.49,38,64.95,126.5621,11.218499999999999
2010-04-23,335121.82,38,64.55,126.4713333,11.218499999999999
2010-04-30,337979.65,38,67.38,126.3805667,11.218499999999999
2010-05-07,383657.44,38,70.15,126.2898,11.218499999999999
2010-05-14,346174.3,38,68.44,126.2085484,11.218499999999999
2010-05-21,340497.08,38,76.2,126.1843871,11.218499999999999
2010-05-28,326469.43,38,67.84,126.1602258,11.218499999999999
2010-06-04,376184.88,38,81.39,126.1360645,11.218499999999999
2010-06-11,354828.65,38,90.84,126.1119032,11.218499999999999
2010-06-18,335691.85,38,81.06,126.114,11.218499999999999
2010-06-25,322046.76,38,87.27,126.1266,11.218499999999999
2010-07-02,361181.48,38,91.98,126.1392,11.218499999999999
2010-07-09,343850.34,38,90.37,126.1518,11.218499999999999
2010-07-16,338277.71,38,97.18,126.1498065,11.218499999999999
2010-07-23,328336.85,38,99.22,126.1283548,11.218499999999999
2010-07-30,336378.38,38,96.31,126.1069032,11.218499999999999
2010-08-06,378574.44,38,92.95,126.0854516,11.218499999999999
2010-08-13,341400.72,38,87.01,126.064,11.218499999999999
2010-08-20,329139.73,38,92.81,126.0766452,11.218499999999999
2010-08-27,322868.56,38,93.19,126.0892903,11.218499999999999
2010-09-03,377096.55,38,83.12,126.1019355,11.218499999999999
2010-09-10,336227.69,38,83.63,126.1145806,11.218499999999999
2010-09-17,336253.19,38,82.45,126.1454667,11.218499999999999
2010-09-24,330604.9,38,81.77,126.1900333,11.218499999999999
2010-10-01,360256.58,38,85.2,126.2346,11.218499999999999
2010-10-08,351271.36,38,71.82,126.2791667,11.218499999999999
2010-10-15,337743.26,38,75.0,126.3266774,11.218499999999999
2010-10-22,339042.18,38,68.85,126.3815484,11.218499999999999
2010-10-29,341219.63,38,61.09,126.4364194,11.218499999999999
2010-11-05,380870.09,38,65.49,126.4912903,11.218499999999999
2010-11-12,340147.2,38,57.79,126.5461613,11.218499999999999
2010-11-19,348593.99,38,58.18,126.6072,11.218499999999999
2010-11-26,360857.98,38,47.66,126.6692667,11.218499999999999
2010-12-03,351925.36,38,43.33,126.7313333,11.218499999999999
2010-12-10,355965.23,38,50.01,126.7934,11.218499999999999
2010-12-17,334441.15,38,52.77,126.8794839,11.218499999999999
2010-12-24,369106.72,38,52.02,126.9835806,11.218499999999999
2010-12-31,303908.81,38,45.64,127.0876774,11.218499999999999
2011-01-07,386344.54,38,37.64,127.1917742,11.218499999999999
2011-01-14,356138.79,38,43.15,127.3009355,11.218499999999999
2011-01-21,341098.08,38,53.53,127.4404839,11.218499999999999
2011-01-28,357557.16,38,50.74,127.5800323,11.218499999999999
2011-02-04,402341.76,38,45.14,127.7195806,11.218499999999999
2011-02-11,377672.46,38,51.3,127.859129,11.218499999999999
2011-02-18,364606.7,38,53.35,127.99525,11.218499999999999
2011-02-25,354232.34,38,48.45,128.13,11.218499999999999
2011-03-04,405429.43,38,51.72,128.26475,11.218499999999999
2011-03-11,357897.18,38,57.75,128.3995,11.218499999999999
2011-03-18,349459.95,38,64.21,128.5121935,11.218499999999999
2011-03-25,351541.62,38,54.4,128.6160645,11.218499999999999
2011-04-01,382098.13,38,63.63,128.7199355,11.218499999999999
2011-04-08,392152.3,38,64.47,128.8238065,11.218499999999999
2011-04-15,362758.94,38,57.63,128.9107333,11.218499999999999
2011-04-22,362952.34,38,72.12,128.9553,11.218499999999999
2011-04-29,344225.99,38,68.27,128.9998667,11.218499999999999
2011-05-06,422186.65,38,68.4,129.0444333,11.218499999999999
2011-05-13,366977.79,38,70.93,129.089,11.218499999999999
2011-05-20,365730.76,38,66.59,129.0756774,11.218499999999999
2011-05-27,356886.1,38,76.67,129.0623548,11.218499999999999
2011-06-03,396826.06,38,71.81,129.0490323,11.218499999999999
2011-06-10,381763.02,38,78.72,129.0357097,11.218499999999999
2011-06-17,356797.0,38,86.84,129.0432,11.218499999999999
2011-06-24,354078.95,38,88.95,129.0663,11.218499999999999
2011-07-01,387334.04,38,89.85,129.0894,11.218499999999999
2011-07-08,399699.17,38,89.9,129.1125,11.218499999999999
2011-07-15,367181.71,38,88.1,129.1338387,11.218499999999999
2011-07-22,365562.67,38,91.17,129.1507742,11.218499999999999
2011-07-29,355131.33,38,93.29,129.1677097,11.218499999999999
2011-08-05,437631.44,38,90.61,129.1846452,11.218499999999999
2011-08-12,387844.05,38,91.04,129.2015806,11.218499999999999
2011-08-19,362224.7,38,91.74,129.2405806,11.218499999999999
2011-08-26,365672.55,38,94.61,129.2832581,11.218499999999999
2011-09-02,416953.51,38,93.66,129.3259355,11.218499999999999
2011-09-09,397771.68,38,88.0,129.3686129,11.218499999999999
2011-09-16,408188.88,38,76.36,129.4306,11.218499999999999
2011-09-23,394665.28,38,82.95,129.5183333,11.218499999999999
2011-09-30,366819.84,38,83.26,129.6060667,11.218499999999999
2011-10-07,449516.29,38,70.44,129.6938,11.218499999999999
2011-10-14,400430.78,38,67.31,129.7706452,11.218499999999999
2011-10-21,402709.17,38,73.05,129.7821613,11.218499999999999
2011-10-28,378539.17,38,67.41,129.7936774,11.218499999999999
2011-11-04,436970.1,38,59.77,129.8051935,11.218499999999999
2011-11-11,411116.95,38,48.76,129.8167097,11.218499999999999
2011-11-18,392003.13,38,54.2,129.8268333,11.218499999999999
2011-11-25,393715.71,38,53.25,129.8364,11.218499999999999
2011-12-02,411252.02,38,52.5,129.8459667,11.218499999999999
2011-12-09,435401.64,38,42.17,129.8555333,11.218499999999999
2011-12-16,404283.84,38,43.29,129.8980645,11.218499999999999
2011-12-23,419717.41,38,45.4,129.9845484,11.218499999999999
2011-12-30,342667.35,38,44.64,130.0710323,11.218499999999999
2012-01-06,478483.2,38,50.43,130.1575161,11.218499999999999
2012-01-13,423260.82,38,48.07,130.244,11.218499999999999
2012-01-20,405215.91,38,46.2,130.2792258,11.218499999999999
2012-01-27,412882.31,38,50.43,130.3144516,11.218499999999999
2012-02-03,457711.68,38,50.58,130.3496774,11.218499999999999
2012-02-10,469787.38,38,52.27,130.3849032,11.218499999999999
2012-02-17,415513.97,38,51.8,130.4546207,11.218499999999999
2012-02-24,409411.61,38,53.13,130.5502069,11.218499999999999
2012-03-02,471115.38,38,52.27,130.6457931,11.218499999999999
2012-03-09,452792.53,38,54.54,130.7413793,11.218499999999999
2012-03-16,428465.11,38,64.44,130.8261935,11.218499999999999
2012-03-23,412456.48,38,56.26,130.8966452,11.218499999999999
2012-03-30,408679.36,38,64.36,130.9670968,11.218499999999999
2012-04-06,499267.66,38,64.05,131.0375484,11.218499999999999
2012-04-13,435790.74,38,64.28,131.108,11.218499999999999
2012-04-20,401615.8,38,66.73,131.1173333,11.218499999999999
2012-04-27,419964.77,38,77.99,131.1266667,11.218499999999999
2012-05-04,491755.69,38,76.03,131.136,11.218499999999999
2012-05-11,429914.6,38,77.27,131.1453333,11.218499999999999
2012-05-18,412314.71,38,84.51,131.0983226,11.218499999999999
2012-05-25,422810.12,38,83.84,131.0287742,11.218499999999999
2012-06-01,435579.7,38,78.11,130.9592258,11.218499999999999
2012-06-08,448110.25,38,84.83,130.8896774,11.218499999999999
2012-06-15,430222.07,38,85.94,130.8295333,11.218499999999999
2012-06-22,405938.35,38,91.61,130.7929,11.218499999999999
2012-06-29,404634.36,38,90.47,130.7562667,11.218499999999999
2012-07-06,471086.22,38,89.13,130.7196333,10.926
2012-07-13,416036.75,38,95.61,130.683,10.926
2012-07-20,441683.74,38,85.53,130.7012903,10.926
2012-07-27,407186.47,38,93.47,130.7195806,10.926
2012-08-03,469311.17,38,88.16,130.737871,10.926
2012-08-10,436690.13,38,95.91,130.7561613,10.926
2012-08-17,411866.46,38,94.87,130.7909677,10.926
2012-08-24,397428.22,38,85.32,130.8381613,10.926
2012-08-31,424904.95,38,89.78,130.8853548,10.926
2012-09-07,490274.82,38,88.52,130.9325484,10.926
2012-09-14,430944.39,38,83.64,130.9776667,10.926
2012-09-21,409600.98,38,82.97,131.0103333,10.926
2012-09-28,398468.08,38,81.22,131.043,10.926
2012-10-05,458479.01,38,81.61,131.0756667,10.199
2012-10-12,437320.66,38,71.74,131.1083333,10.199
2012-10-19,428806.46,38,68.66,131.1499677,10.199
2012-10-26,417290.38,38,65.95,131.1930968,10.199
2010-02-05,1230596.8,39,44.3,209.8529663,8.554
2010-02-12,1266229.07,39,44.58,209.9970208,8.554
2010-02-19,1230591.97,39,43.96,210.0451024,8.554
2010-02-26,1168582.02,39,49.79,210.0771885,8.554
2010-03-05,1266254.21,39,50.93,210.1092746,8.554
2010-03-12,1244391.83,39,61.88,210.1413607,8.554
2010-03-19,1301590.13,39,58.62,209.9803208,8.554
2010-03-26,1235094.66,39,54.83,209.7870932,8.554
2010-04-02,1463942.62,39,63.31,209.5938656,8.464
2010-04-09,1327035.27,39,68.15,209.400638,8.464
2010-04-16,1242874.98,39,66.33,209.2691428,8.464
2010-04-23,1280231.85,39,67.64,209.2199574,8.464
2010-04-30,1263836.59,39,70.03,209.170772,8.464
2010-05-07,1355704.21,39,74.86,209.1215867,8.464
2010-05-14,1226997.7,39,77.49,209.118536,8.464
2010-05-21,1350673.98,39,76.67,209.3922937,8.464
2010-05-28,1365541.59,39,80.22,209.6660514,8.464
2010-06-04,1512207.95,39,79.83,209.9398091,8.464
2010-06-11,1371405.33,39,81.78,210.2135668,8.464
2010-06-18,1368312.45,39,83.96,210.2108417,8.464
2010-06-25,1280414.8,39,83.24,210.0975233,8.464
2010-07-02,1352547.7,39,81.35,209.984205,8.36
2010-07-09,1330473.47,39,81.1,209.8708867,8.36
2010-07-16,1339811.68,39,83.86,209.8630532,8.36
2010-07-23,1314651.83,39,82.2,209.9958663,8.36
2010-07-30,1308222.24,39,80.99,210.1286794,8.36
2010-08-06,1409989.67,39,84.92,210.2614925,8.36
2010-08-13,1371465.66,39,85.66,210.3943056,8.36
2010-08-20,1471816.52,39,85.73,210.3617581,8.36
2010-08-27,1417515.93,39,84.31,210.3292106,8.36
2010-09-03,1345167.61,39,82.13,210.2966631,8.36
2010-09-10,1279666.47,39,79.94,210.2641156,8.36
2010-09-17,1252915.43,39,81.83,210.2924504,8.36
2010-09-24,1199449.54,39,78.5,210.3664469,8.36
2010-10-01,1219583.91,39,72.74,210.4404433,8.476
2010-10-08,1286598.59,39,64.8,210.5144398,8.476
2010-10-15,1238742.0,39,69.96,210.5805944,8.476
2010-10-22,1261109.01,39,71.73,210.6271444,8.476
2010-10-29,1294769.08,39,75.14,210.6736944,8.476
2010-11-05,1293707.19,39,61.62,210.7202444,8.476
2010-11-12,1291398.71,39,62.21,210.7667944,8.476
2010-11-19,1370659.54,39,55.5,210.65429,8.476
2010-11-26,2149355.2,39,67.75,210.5152765,8.476
2010-12-03,1431910.98,39,53.55,210.376263,8.476
2010-12-10,1630564.48,39,50.81,210.2372494,8.476
2010-12-17,1842172.46,39,55.31,210.1787224,8.476
2010-12-24,2495489.25,39,58.86,210.1805602,8.476
2010-12-31,1230012.16,39,52.45,210.182398,8.476
2011-01-07,1224475.12,39,52.74,210.1842358,8.395
2011-01-14,1193199.39,39,41.74,210.2379731,8.395
2011-01-21,1243370.74,39,50.25,210.6031072,8.395
2011-01-28,1158698.44,39,47.94,210.9682412,8.395
2011-02-04,1343773.94,39,45.96,211.3333753,8.395
2011-02-11,1227893.89,39,40.34,211.6985093,8.395
2011-02-18,1335233.74,39,58.2,212.0063522,8.395
2011-02-25,1240921.19,39,67.77,212.2912786,8.395
2011-03-04,1316385.43,39,63.56,212.576205,8.395
2011-03-11,1283716.81,39,58.35,212.8611313,8.395
2011-03-18,1348410.05,39,65.28,213.1096787,8.395
2011-03-25,1284334.79,39,71.17,213.3436744,8.395
2011-04-01,1316849.36,39,66.57,213.5776701,8.3
2011-04-08,1350646.16,39,69.45,213.8116658,8.3
2011-04-15,1348031.55,39,73.19,214.026217,8.3
2011-04-22,1563140.85,39,74.98,214.1921572,8.3
